direction,entry_cutoff,tp_spec,sl_spec,n_trades,total_fact_log_return,avg_fact_log_return,compounded_return_pct,win_rate,avg_hold_minutes
short,0.97,0.50x_bucket_mean,0.5x_tp,378,-0.18948085966646216,-0.0005012721155197412,-17.26114467612263,0.2962962962962963,3.955026455026455
short,0.98,0.50x_bucket_mean,0.5x_tp,236,-0.16614614775761993,-0.0007040091006678811,-15.307755067266715,0.2796610169491525,3.419491525423729
short,0.99,0.50x_bucket_mean,0.5x_tp,132,-0.03846950164324489,-0.000291435618509431,-3.773894832685587,0.3106060606060606,2.553030303030303
short,0.9,0.50x_bucket_mean,1.0x_tp,1135,0.026125565364623817,2.301811926398574e-05,2.646982944018905,0.4977973568281938,15.395594713656388
short,0.92,0.50x_bucket_mean,1.0x_tp,870,0.03572070905465796,4.1058286269721794e-05,3.6366358327156068,0.49885057471264366,13.281609195402298
short,0.94,0.50x_bucket_mean,1.0x_tp,618,0.1413761673211678,0.0002287640247915337,15.185785778467986,0.5097087378640777,11.323624595469255
short,0.95,0.50x_bucket_mean,1.0x_tp,492,-0.12879190985809136,-0.00026177217450831574,-12.084310960542366,0.4878048780487805,10.004065040650406
short,0.96,0.50x_bucket_mean,1.0x_tp,387,-0.04591594796152758,-0.00011864586036570434,-4.4877761211877925,0.49612403100775193,9.638242894056848
short,0.97,0.50x_bucket_mean,1.0x_tp,272,-0.19884084372065874,-0.0007310325136788924,-18.03196597748713,0.45955882352941174,7.852941176470588
short,0.98,0.50x_bucket_mean,1.0x_tp,175,-0.2027964946392952,-0.001158837112224544,-18.35556246724368,0.4342857142857143,6.811428571428571
short,0.99,0.50x_bucket_mean,1.0x_tp,102,-0.05129266885765986,-0.0005028693025260771,-4.999940574641803,0.47058823529411764,4.607843137254902
short,0.9,0.50x_bucket_mean,1.5x_tp,916,-0.07599431256278122,-8.296322332181355e-05,-7.317852221663978,0.5676855895196506,21.48471615720524
